,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,fc_mc,boundary_diff
3174,0.0,2,11,59.0,0.0,11,-0.224506592144056,bluestreets,antHC,PMN,2.727203023482325,0.5714285714285714,0.0,sub-112,event_middle,-0.27808827060952845,-2.3350052386522293
3175,1.5,2,12,20.0,1.0,12,-0.2961801127294833,bluestreets,antHC,PMN,2.801630817470297,0.5714285714285714,0.5,sub-112,event_middle,-0.34976179119495576,-1.792212724685669
3176,0.0,2,13,17.0,0.0,13,-0.12042436023245089,bluestreets,antHC,PMN,2.5552718091682443,0.5714285714285714,0.0,sub-112,event_middle,-0.17400603869792336,3.682360917329788
3177,3.5,2,14,89.0,1.0,14,0.2573391304198583,bluestreets,antHC,PMN,2.00621791862484,0.5714285714285714,1.5,sub-112,event_middle,0.20375745195438583,3.9305455088615417
3178,8.0,0,1,61.0,1.0,1,0.36749881803756734,bluestreets,antHC,PMN,1.8940444655403537,0.7857142857142857,13.0,sub-115,event_middle,0.09171833111959599,-0.7125285863876343
3179,0.0,0,2,62.0,1.0,2,0.506175448630763,bluestreets,antHC,PMN,1.8079004626109494,0.7857142857142857,4.0,sub-115,event_middle,0.23039496171279167,-0.9943125396966934
3180,5.0,0,3,62.0,1.0,3,0.3454390508928052,bluestreets,antHC,PMN,1.9242811120049952,0.7857142857142857,2.5,sub-115,event_middle,0.06965856397483383,0.44269729405641556
3181,1.5,0,4,67.0,1.0,4,0.8249034693979604,bluestreets,antHC,PMN,1.3043856287993945,0.7857142857142857,12.0,sub-115,event_middle,0.549122982479989,0.37728505954146385
3182,5.5,0,5,60.0,1.0,5,0.7725150426304529,bluestreets,antHC,PMN,1.3474484831967193,0.7857142857142857,8.0,sub-115,event_middle,0.49673455571248154,0.5069778561592102
3183,0.5,0,6,52.0,1.0,6,0.43452506168580785,bluestreets,antHC,PMN,1.7555555022007443,0.7857142857142857,7.0,sub-115,event_middle,0.1587445747678365,-0.13077610731124878
3184,0.0,0,7,67.0,1.0,7,-0.2925378814299126,bluestreets,antHC,PMN,2.801113557943998,0.7857142857142857,8.0,sub-115,event_middle,-0.568318368347884,1.4851714447140694
3185,1.5,0,8,43.0,1.0,8,-0.023003817201408632,bluestreets,antHC,PMN,2.4712117841108228,0.7857142857142857,5.5,sub-115,event_middle,-0.29878430411938,-1.60993592441082
3186,2.5,0,9,71.0,1.0,9,0.7479625964292208,bluestreets,antHC,PMN,1.3911868735339745,0.7857142857142857,7.0,sub-115,event_middle,0.47218210951124945,-0.5714417695999146
3187,6.0,0,10,75.0,1.0,10,0.1802966138503758,bluestreets,antHC,PMN,2.1414802784504237,0.7857142857142857,6.5,sub-115,event_middle,-0.09548387306759556,-1.0565903186798096
3188,0.0,0,11,59.0,0.0,11,0.30319339509181864,bluestreets,antHC,PMN,1.974657951995986,0.7857142857142857,0.0,sub-115,event_middle,0.027412908173847284,1.0718140490353107
3189,0.0,0,12,20.0,0.0,12,-0.02318365989760918,bluestreets,antHC,PMN,2.4561648670300245,0.7857142857142857,0.0,sub-115,event_middle,-0.29896414681558053,-0.6475269943475723
3190,0.0,0,13,17.0,0.0,13,0.355481512972801,bluestreets,antHC,PMN,2.024758752177896,0.7857142857142857,0.0,sub-115,event_middle,0.07970102605482965,-0.2289819922298193
3191,6.5,0,14,89.0,1.0,14,0.26425316719123193,bluestreets,antHC,PMN,2.0576997148363865,0.7857142857142857,7.5,sub-115,event_middle,-0.011527319726739427,-0.11454092711210251
3192,4.5,2,1,61.0,1.0,1,0.3548754800490294,bluestreets,antHC,PMN,1.9268875220923078,0.35714285714285715,5.0,sub-117,event_middle,0.3988228303035578,-3.443217933177948
3193,0.5,2,2,62.0,1.0,2,0.6072552747509561,bluestreets,antHC,PMN,1.5805351332527684,0.35714285714285715,13.0,sub-117,event_middle,0.6512026250054845,-0.9890962913632393
3194,2.5,2,3,62.0,1.0,3,-0.33958849844081945,bluestreets,antHC,PMN,2.872244095530062,0.35714285714285715,7.0,sub-117,event_middle,-0.29564114818629106,0.45081520080566406
3195,0.0,2,4,67.0,0.0,4,-0.021837391582017363,bluestreets,antHC,PMN,2.446454342773318,0.35714285714285715,0.0,sub-117,event_middle,0.022109958672511032,1.2286526411771774
3196,4.5,2,5,60.0,1.0,5,-1.0096591865738442,bluestreets,antHC,PMN,3.77802038939152,0.35714285714285715,6.5,sub-117,event_middle,-0.9657118363193158,0.3735070638358593
3197,0.0,2,6,52.0,0.0,6,-0.3104025992576216,bluestreets,antHC,PMN,3.018740442317586,0.35714285714285715,0.0,sub-117,event_middle,-0.2664552490030932,-1.3141994923353195
3198,0.0,2,7,67.0,0.0,7,0.29929477762648565,bluestreets,antHC,PMN,1.9424515951585495,0.35714285714285715,0.0,sub-117,event_middle,0.34324212788101405,-0.3428920805454254
3199,0.0,2,8,43.0,0.0,8,-0.4057355149353987,bluestreets,antHC,PMN,3.041828541401785,0.35714285714285715,0.0,sub-117,event_middle,-0.36178816468087033,2.8822219520807266
3200,0.0,2,9,71.0,0.0,9,-0.3180878667246552,bluestreets,antHC,PMN,2.9947260342681603,0.35714285714285715,0.0,sub-117,event_middle,-0.2741405164701268,-1.3872619345784187
3201,0.0,2,10,75.0,0.0,10,-0.41182338797451906,bluestreets,antHC,PMN,2.9424087808665043,0.35714285714285715,0.0,sub-117,event_middle,-0.36787603771999067,-1.6148048043251038
3202,0.0,2,11,59.0,0.0,11,0.12892332685806943,bluestreets,antHC,PMN,2.187276407095992,0.35714285714285715,0.0,sub-117,event_middle,0.17287067711259782,0.2962477132678032
3203,0.0,2,12,20.0,0.0,12,-0.43172385937574737,bluestreets,antHC,PMN,2.952783885621912,0.35714285714285715,0.0,sub-117,event_middle,-0.38777650912121897,-0.13365035876631737
3204,0.0,2,13,17.0,0.0,13,0.28206187644307323,bluestreets,antHC,PMN,1.9603147887743975,0.35714285714285715,0.0,sub-117,event_middle,0.32600922669760163,1.2877556150779128
3205,1.5,2,14,89.0,1.0,14,0.1460925790634058,bluestreets,antHC,PMN,2.162609562275054,0.35714285714285715,3.0,sub-117,event_middle,0.1900399293179342,3.340399146080017
3206,4.0,0,1,61.0,1.0,1,-0.15920577034936628,bluestreets,antHC,PMN,2.6478588110819197,0.7857142857142857,11.0,sub-118,event_middle,-0.299702209831063,7.927175611257553
3207,0.0,0,2,62.0,0.0,2,-0.6973691322078137,bluestreets,antHC,PMN,3.301374751704111,0.7857142857142857,0.0,sub-118,event_middle,-0.8378655716895105,-0.245031476020813
3208,4.0,0,3,62.0,1.0,3,-0.2161341800708516,bluestreets,antHC,PMN,2.797901586667201,0.7857142857142857,9.0,sub-118,event_middle,-0.3566306195525483,4.598047077655792
3209,0.5,0,4,67.0,1.0,4,0.22333069278206097,bluestreets,antHC,PMN,2.1065579909358534,0.7857142857142857,3.0,sub-118,event_middle,0.08283425330036426,6.8555349707603455
3210,1.5,0,5,60.0,1.0,5,-0.01593326817073402,bluestreets,antHC,PMN,2.5790745804874273,0.7857142857142857,8.0,sub-118,event_middle,-0.15642970765243072,7.892496466636658
3211,0.0,0,6,52.0,0.0,6,0.7041571920132581,bluestreets,antHC,PMN,1.451171770928859,0.7857142857142857,0.0,sub-118,event_middle,0.5636607525315613,9.822914958000183
3212,0.0,0,7,67.0,1.0,7,-0.18888318625556813,bluestreets,antHC,PMN,2.8489017079946315,0.7857142857142857,14.0,sub-118,event_middle,-0.32937962573726487,8.660686612129211
3213,1.5,0,8,43.0,1.0,8,0.25807532174325415,bluestreets,antHC,PMN,2.025704844974752,0.7857142857142857,0.5,sub-118,event_middle,0.11757888226155744,5.564005732536316
3214,1.0,0,9,71.0,1.0,9,-0.3504169220422068,bluestreets,antHC,PMN,2.796813924367458,0.7857142857142857,2.0,sub-118,event_middle,-0.4909133615239035,10.052209910936654
3215,3.5,0,10,75.0,1.0,10,-0.17752316486658218,bluestreets,antHC,PMN,2.7968322005564903,0.7857142857142857,0.5,sub-118,event_middle,-0.3180196043482789,1.5963966846466064
3216,5.0,0,11,59.0,1.0,11,0.24984616857015615,bluestreets,antHC,PMN,2.00087735000274,0.7857142857142857,1.5,sub-118,event_middle,0.10934972908845944,10.994585990905762
3217,0.0,0,12,20.0,1.0,12,-0.230818277980588,bluestreets,antHC,PMN,2.8492466186439085,0.7857142857142857,7.0,sub-118,event_middle,-0.3713147174622847,0.7849617004394531
3218,0.0,0,13,17.0,0.0,13,0.20353828039538838,bluestreets,antHC,PMN,2.2257670728913013,0.7857142857142857,0.0,sub-118,event_middle,0.06304184091369167,-4.441040217876434
3219,4.0,0,14,89.0,1.0,14,0.6015126760507984,bluestreets,antHC,PMN,1.5726807432530883,0.7857142857142857,2.5,sub-118,event_middle,0.4610162365691017,1.9245941638946533
3220,5.5,0,1,61.0,1.0,1,-0.12310150908203281,bluestreets,antHC,PMN,2.5484637100791234,0.7142857142857143,1.5,sub-119,event_middle,-0.2800286167581663,0.2657798230648041
3221,0.0,0,2,62.0,0.0,2,-0.039385363716151284,bluestreets,antHC,PMN,2.506019216858211,0.7142857142857143,0.0,sub-119,event_middle,-0.1963124713922848,2.10486102104187
3222,5.0,0,3,62.0,1.0,3,0.2645552464281971,bluestreets,antHC,PMN,2.0200669875571577,0.7142857142857143,3.5,sub-119,event_middle,0.10762813875206359,-1.017282098531723
3223,0.0,0,4,67.0,1.0,4,-0.2482048197011355,bluestreets,antHC,PMN,2.7240758586605893,0.7142857142857143,2.5,sub-119,event_middle,-0.405131927377269,0.17804675735533237
3224,2.5,0,5,60.0,1.0,5,0.09652003381114915,bluestreets,antHC,PMN,2.240929707708298,0.7142857142857143,3.0,sub-119,event_middle,-0.06040707386498437,0.08288419246673584
3225,0.0,0,6,52.0,0.0,6,0.791080617379731,bluestreets,antHC,PMN,1.4625493054641547,0.7142857142857143,0.0,sub-119,event_middle,0.6341535097035975,0.13579275831580162
3226,0.0,0,7,67.0,1.0,7,-0.1087662245467812,bluestreets,antHC,PMN,2.58515401122636,0.7142857142857143,3.0,sub-119,event_middle,-0.2656933322229147,1.4425401939079165
3227,1.0,0,8,43.0,1.0,8,0.47192810639863136,bluestreets,antHC,PMN,1.7187799708100824,0.7142857142857143,1.0,sub-119,event_middle,0.31500099872249787,1.5714824050664902
3228,1.0,0,9,71.0,1.0,9,0.2733224634674958,bluestreets,antHC,PMN,1.9905043978541723,0.7142857142857143,1.5,sub-119,event_middle,0.11639535579136226,0.058643098920583725
3229,1.5,0,10,75.0,1.0,10,0.5904920981368592,bluestreets,antHC,PMN,1.5486733842998248,0.7142857142857143,0.5,sub-119,event_middle,0.4335649904607257,0.5226075369864702
3230,0.0,0,11,59.0,0.0,11,0.4268527208561846,bluestreets,antHC,PMN,1.8510027545562018,0.7142857142857143,0.0,sub-119,event_middle,0.26992561318005104,-0.4828450605273247
3231,2.0,0,12,20.0,1.0,12,0.3100857356914668,bluestreets,antHC,PMN,2.0140782512427813,0.7142857142857143,0.5,sub-119,event_middle,0.15315862801533328,0.39324403554201126
3232,0.0,0,13,17.0,0.0,13,0.0009097453773818214,bluestreets,antHC,PMN,2.446289036996763,0.7142857142857143,0.0,sub-119,event_middle,-0.1560173622987517,-0.027992672752588987
3233,2.5,0,14,89.0,1.0,14,0.6201022499030132,bluestreets,antHC,PMN,1.6120172519241562,0.7142857142857143,3.5,sub-119,event_middle,0.4631751422268797,0.5042132847011089
3234,5.0,2,1,61.0,1.0,1,0.3604796107565201,bluestreets,antHC,PMN,1.8977990592013587,0.6428571428571429,7.0,sub-120,event_middle,0.21816690347371798,0.8304575979709625
3235,0.0,2,2,62.0,0.0,2,-0.0987558784399879,bluestreets,antHC,PMN,2.5173454370411896,0.6428571428571429,0.0,sub-120,event_middle,-0.24106858572279,-1.5361424461007118
3236,6.5,2,3,62.0,1.0,3,0.12678977573070724,bluestreets,antHC,PMN,2.2487609648163187,0.6428571428571429,7.0,sub-120,event_middle,-0.01552293155209486,-0.6022589094936848
3237,1.0,2,4,67.0,1.0,4,-0.23853943550612733,bluestreets,antHC,PMN,2.697095291952259,0.6428571428571429,3.5,sub-120,event_middle,-0.3808521427889294,4.766928046941757
3238,4.0,2,5,60.0,1.0,5,-0.02130111043645346,bluestreets,antHC,PMN,2.456003488546388,0.6428571428571429,11.0,sub-120,event_middle,-0.16361381771925557,-0.3644610047340393
3239,0.0,2,6,52.0,0.0,6,0.6405296267400171,bluestreets,antHC,PMN,1.6565945836544778,0.6428571428571429,0.0,sub-120,event_middle,0.498216919457215,1.342714175581932
3240,0.0,2,7,67.0,1.0,7,0.1362858577420837,bluestreets,antHC,PMN,2.2096555762044026,0.6428571428571429,4.5,sub-120,event_middle,-0.0060268495407183875,0.814977616071701
3241,2.5,2,8,43.0,1.0,8,0.16584870431866872,bluestreets,antHC,PMN,2.1633928807761644,0.6428571428571429,5.5,sub-120,event_middle,0.023535997035866618,-0.8197324983775616
3242,0.0,2,9,71.0,0.0,9,-0.13506630655099428,bluestreets,antHC,PMN,2.604309863160655,0.6428571428571429,0.0,sub-120,event_middle,-0.2773790138337964,2.340795576572418
3243,3.5,2,10,75.0,1.0,10,-0.41783482501317365,bluestreets,antHC,PMN,2.9541444644653505,0.6428571428571429,5.5,sub-120,event_middle,-0.5601475322959757,-1.020067036151886
3244,5.0,2,11,59.0,1.0,11,0.446308807847453,bluestreets,antHC,PMN,1.8096361838303807,0.6428571428571429,5.0,sub-120,event_middle,0.30399610056465093,0.9912052005529404
3245,0.0,2,12,20.0,0.0,12,0.3485733840831762,bluestreets,antHC,PMN,1.96340362999144,0.6428571428571429,0.0,sub-120,event_middle,0.20626067680037408,-1.2390164658427238
3246,0.0,2,13,17.0,0.0,13,0.2437021100678162,bluestreets,antHC,PMN,2.2166390299176597,0.6428571428571429,0.0,sub-120,event_middle,0.1013894027850141,1.919512040913105
3247,2.0,2,14,89.0,1.0,14,0.14472412827134407,bluestreets,antHC,PMN,2.204209786238384,0.6428571428571429,2.5,sub-120,event_middle,0.002411420988541968,1.1062993109226227
3248,4.5,2,1,61.0,1.0,1,-0.35080818885130977,bluestreets,antHC,PMN,2.7929786601755127,0.7857142857142857,6.5,sub-121,event_middle,-0.5295372942991059,1.5043243020772934
3249,2.0,2,2,62.0,1.0,2,0.3102530089486187,bluestreets,antHC,PMN,1.9709618101901298,0.7857142857142857,3.0,sub-121,event_middle,0.13152390350082258,3.203695595264435
3250,0.5,2,3,62.0,1.0,3,0.6541616273676802,bluestreets,antHC,PMN,1.5212849301314488,0.7857142857142857,5.0,sub-121,event_middle,0.47543252191988417,0.8693109750747681
3251,0.0,2,4,67.0,0.0,4,0.013032385505137486,bluestreets,antHC,PMN,2.444115546237694,0.7857142857142857,0.0,sub-121,event_middle,-0.1656967199426586,3.9251264333724976
3252,1.0,2,5,60.0,1.0,5,-0.12986060489067897,bluestreets,antHC,PMN,2.5552222059122944,0.7857142857142857,6.0,sub-121,event_middle,-0.30858971033847504,0.905700758099556
3253,0.0,2,6,52.0,1.0,6,-0.2185367962477519,bluestreets,antHC,PMN,2.997877453997827,0.7857142857142857,3.0,sub-121,event_middle,-0.397265901695548,2.4461773447692394
3254,0.0,2,7,67.0,1.0,7,1.108508579833675,bluestreets,antHC,PMN,1.0617351147572236,0.7857142857142857,8.0,sub-121,event_middle,0.9297794743858788,1.8995200172066689
3255,2.5,2,8,43.0,1.0,8,0.36143097017785997,bluestreets,antHC,PMN,1.886671067035192,0.7857142857142857,1.0,sub-121,event_middle,0.18270186473006386,1.5518056601285934
3256,0.0,2,9,71.0,0.0,9,0.6061764914214499,bluestreets,antHC,PMN,1.5997200660709001,0.7857142857142857,0.0,sub-121,event_middle,0.42744738597365384,3.1417826414108276
3257,2.5,2,10,75.0,1.0,10,0.20537547865785344,bluestreets,antHC,PMN,2.18326096971955,0.7857142857142857,0.5,sub-121,event_middle,0.026646373210057334,0.38913142681121826
3258,2.5,2,11,59.0,1.0,11,0.49705028170145016,bluestreets,antHC,PMN,1.7044686282728339,0.7857142857142857,1.0,sub-121,event_middle,0.3183211762536541,3.9051997140049934
3259,2.0,2,12,20.0,1.0,12,0.5523614414607232,bluestreets,antHC,PMN,1.6910524472312165,0.7857142857142857,0.5,sub-121,event_middle,0.3736323360129271,-1.5018534511327744
3260,0.0,2,13,17.0,0.0,13,-0.0689242106226675,bluestreets,antHC,PMN,2.398836453495197,0.7857142857142857,0.0,sub-121,event_middle,-0.2476533160704636,0.690839558839798
3261,3.5,2,14,89.0,1.0,14,-0.5640824453140043,bluestreets,antHC,PMN,3.061332770638307,0.7857142857142857,2.0,sub-121,event_middle,-0.7428115507618004,2.3219354152679443
3262,4.0,0,1,61.0,1.0,1,0.40550797180983816,bluestreets,antHC,PMN,1.8062742618079028,0.6428571428571429,6.0,sub-123,event_middle,0.29937370307075617,-1.1888778656721115
3263,0.0,0,2,62.0,0.0,2,-0.3479590948008751,bluestreets,antHC,PMN,2.8406961570637286,0.6428571428571429,0.0,sub-123,event_middle,-0.4540933635399571,-0.12142254412174225
3264,3.0,0,3,62.0,1.0,3,0.4807868093596419,bluestreets,antHC,PMN,1.7079499332705617,0.6428571428571429,4.0,sub-123,event_middle,0.3746525406205599,-0.8152331858873367
3265,0.0,0,4,67.0,1.0,4,0.33767815775491083,bluestreets,antHC,PMN,1.9407915210268316,0.6428571428571429,1.5,sub-123,event_middle,0.23154388901582884,4.198268234729767
3266,2.0,0,5,60.0,1.0,5,0.6110187418554437,bluestreets,antHC,PMN,1.5159199587113605,0.6428571428571429,1.0,sub-123,event_middle,0.5048844731163616,0.6518447361886501
3267,0.0,0,6,52.0,1.0,6,0.5768488639679615,bluestreets,antHC,PMN,1.6200904795146691,0.6428571428571429,2.5,sub-123,event_middle,0.47071459522887954,3.608852297067642
3268,0.0,0,7,67.0,1.0,7,0.3645348679119585,bluestreets,antHC,PMN,1.9314798920451617,0.6428571428571429,5.0,sub-123,event_middle,0.2584005991728765,-1.3130240440368652
3269,1.5,0,8,43.0,1.0,8,-0.7676935958554809,bluestreets,antHC,PMN,3.3865107329623974,0.6428571428571429,3.5,sub-123,event_middle,-0.873827864594563,3.9744532704353333
3270,0.0,0,9,71.0,0.0,9,0.1058210746445623,bluestreets,antHC,PMN,2.2176690095922695,0.6428571428571429,0.0,sub-123,event_middle,-0.00031319409451971425,0.31281813234090805
3271,2.0,0,10,75.0,1.0,10,-0.34299422268803315,bluestreets,antHC,PMN,2.812544394153543,0.6428571428571429,2.0,sub-123,event_middle,-0.44912849142711514,2.6586798429489136
3272,0.0,0,11,59.0,0.0,11,0.7859825164083137,bluestreets,antHC,PMN,1.3764896357064769,0.6428571428571429,0.0,sub-123,event_middle,0.6798482476692317,0.7687910459935665
3273,0.0,0,12,20.0,0.0,12,0.39219499502371136,bluestreets,antHC,PMN,1.9020607910301195,0.6428571428571429,0.0,sub-123,event_middle,0.28606072628462936,0.5561654143966734
3274,0.0,0,13,17.0,0.0,13,-0.6903276498751336,bluestreets,antHC,PMN,3.261810363063978,0.6428571428571429,0.0,sub-123,event_middle,-0.7964619186142157,-1.1041749715805054
3275,3.0,0,14,89.0,1.0,14,-0.15596175190303896,bluestreets,antHC,PMN,2.5712481224882056,0.6428571428571429,4.5,sub-123,event_middle,-0.26209602064212095,2.5506796622648835
3276,5.0,2,1,61.0,1.0,1,0.31558418339240724,bluestreets,antHC,PMN,1.9367088779379718,0.5714285714285714,9.5,sub-124,event_middle,0.24832932573310137,1.1571808457374573
3277,2.5,2,2,62.0,1.0,2,0.39703980968321345,bluestreets,antHC,PMN,1.854563826075524,0.5714285714285714,5.5,sub-124,event_middle,0.32978495202390756,1.7442538440227509
3278,0.5,2,3,62.0,1.0,3,0.057520124918558825,bluestreets,antHC,PMN,2.3763207567346547,0.5714285714285714,1.0,sub-124,event_middle,-0.009734732740747036,0.5743345245718956
3279,0.0,2,4,67.0,1.0,4,0.30503794640632903,bluestreets,antHC,PMN,1.9758014131562842,0.5714285714285714,4.0,sub-124,event_middle,0.23778308874702317,4.998357772827148
3280,1.5,2,5,60.0,1.0,5,-0.17629642185827477,bluestreets,antHC,PMN,2.5975843492765773,0.5714285714285714,2.0,sub-124,event_middle,-0.24355127951758063,3.338726967573166
3281,0.0,2,6,52.0,0.0,6,0.033427600633024586,bluestreets,antHC,PMN,2.3998700448095023,0.5714285714285714,0.0,sub-124,event_middle,-0.033827257026281275,3.4117173850536346
3282,0.5,2,7,67.0,1.0,7,0.5032770199297701,bluestreets,antHC,PMN,1.7590357105282453,0.5714285714285714,9.5,sub-124,event_middle,0.4360221622704643,1.4836052656173706
3283,0.0,2,8,43.0,0.0,8,0.02040323146938733,bluestreets,antHC,PMN,2.3538271204318018,0.5714285714285714,0.0,sub-124,event_middle,-0.04685162618991853,3.127527594566345
3284,0.0,2,9,71.0,0.0,9,0.3123012685244821,bluestreets,antHC,PMN,1.9991461605175018,0.5714285714285714,0.0,sub-124,event_middle,0.24504641086517623,2.914031222462654
3285,1.5,2,10,75.0,1.0,10,-0.01524453316813786,bluestreets,antHC,PMN,2.629635758780284,0.5714285714285714,2.5,sub-124,event_middle,-0.08249939082744372,2.0922139286994934
3286,0.0,2,11,59.0,0.0,11,0.582072079582452,bluestreets,antHC,PMN,1.7036310500088065,0.5714285714285714,0.0,sub-124,event_middle,0.5148172219231462,3.706446558237076
3287,0.0,2,12,20.0,0.0,12,-0.124588304744717,bluestreets,antHC,PMN,2.5316919604582178,0.5714285714285714,0.0,sub-124,event_middle,-0.19184316240402285,0.9870768263936043
3288,0.0,2,13,17.0,0.0,13,-0.01338288505725658,bluestreets,antHC,PMN,2.4083879205492305,0.5714285714285714,0.0,sub-124,event_middle,-0.08063774271656245,-1.9270251989364624
3289,3.0,2,14,89.0,1.0,14,-0.3750491789989396,bluestreets,antHC,PMN,2.9720605300549505,0.5714285714285714,1.0,sub-124,event_middle,-0.44230403665824547,0.9236268401145935
3290,7.5,2,1,61.0,1.0,1,0.11844107400371388,bluestreets,antHC,PMN,2.343306687588687,0.7142857142857143,3.0,sub-126,event_middle,-0.09536181343406792,0.7262686789035797
3291,0.0,2,2,62.0,1.0,2,0.4139507167093113,bluestreets,antHC,PMN,1.882216537182339,0.7142857142857143,3.5,sub-126,event_middle,0.20014782927152946,2.2011915296316147
3292,2.5,2,3,62.0,1.0,3,0.09022458203029014,bluestreets,antHC,PMN,2.4655863582163438,0.7142857142857143,5.5,sub-126,event_middle,-0.12357830540749166,2.1424620747566223
3293,1.5,2,4,67.0,1.0,4,-0.3187766058022506,bluestreets,antHC,PMN,2.770959606316205,0.7142857142857143,9.5,sub-126,event_middle,-0.5325794932400324,-0.3847234845161438
3294,1.0,2,5,60.0,1.0,5,-0.23982951071471117,bluestreets,antHC,PMN,2.6942358487489417,0.7142857142857143,7.5,sub-126,event_middle,-0.453632398152493,2.2418211698532104
3295,0.0,2,6,52.0,0.0,6,0.6397444703875171,bluestreets,antHC,PMN,1.5331640789473002,0.7142857142857143,0.0,sub-126,event_middle,0.42594158294973533,-0.33916715905070305
3296,0.5,2,7,67.0,1.0,7,0.11941382358337309,bluestreets,antHC,PMN,2.1898954810941773,0.7142857142857143,8.0,sub-126,event_middle,-0.09438906385440872,2.0642668418586254
3297,2.0,2,8,43.0,1.0,8,0.5272189322731178,bluestreets,antHC,PMN,1.6966051322907845,0.7142857142857143,0.0,sub-126,event_middle,0.31341604483533597,2.829335331916809
3298,0.0,2,9,71.0,0.0,9,0.9435378475986242,bluestreets,antHC,PMN,1.196123393525897,0.7142857142857143,0.0,sub-126,event_middle,0.7297349601608425,2.4646182507276535
3299,6.5,2,10,75.0,1.0,10,0.6506502488036651,bluestreets,antHC,PMN,1.5492496187452207,0.7142857142857143,6.0,sub-126,event_middle,0.43684736136588326,0.4896739572286606
3300,1.5,2,11,59.0,1.0,11,0.06780168044529399,bluestreets,antHC,PMN,2.3524089670488855,0.7142857142857143,3.5,sub-126,event_middle,-0.1460012069924878,0.4889793246984482
3301,0.0,2,12,20.0,0.0,12,0.00817582003892659,bluestreets,antHC,PMN,2.531979906641579,0.7142857142857143,0.0,sub-126,event_middle,-0.20562706739885522,0.30503697507083416
3302,0.0,2,13,17.0,0.0,13,0.5887142095289101,bluestreets,antHC,PMN,1.6160350640513086,0.7142857142857143,0.0,sub-126,event_middle,0.37491132209112826,0.011141955852508545
3303,4.0,2,14,89.0,1.0,14,-0.6597515485513301,bluestreets,antHC,PMN,3.2170645283756962,0.7142857142857143,10.0,sub-126,event_middle,-0.8735544359891119,0.45746326446533203
3304,7.5,0,1,61.0,1.0,1,0.23524542868653478,bluestreets,antHC,PMN,2.1251510713392014,0.7142857142857143,23.5,sub-127,event_middle,0.0878243712530937,0.44454363733530045
3305,1.0,0,2,62.0,1.0,2,0.16935556010606656,bluestreets,antHC,PMN,2.371637707743494,0.7142857142857143,6.0,sub-127,event_middle,0.021934502672625478,1.2343280464410782
3306,5.0,0,3,62.0,1.0,3,-0.2962265025237433,bluestreets,antHC,PMN,2.9185430414563505,0.7142857142857143,9.5,sub-127,event_middle,-0.44364755995718436,-0.003941595554351807
3307,0.0,0,4,67.0,0.0,4,0.4655056110310352,bluestreets,antHC,PMN,1.8144007800479713,0.7142857142857143,0.0,sub-127,event_middle,0.31808455359759413,0.5662459023296833
3308,0.5,0,5,60.0,1.0,5,0.19515295892729959,bluestreets,antHC,PMN,2.3072387407255714,0.7142857142857143,10.5,sub-127,event_middle,0.0477319014938585,3.2974725663661957
3309,0.0,0,6,52.0,0.0,6,-0.04913711209246413,bluestreets,antHC,PMN,2.629539287243379,0.7142857142857143,0.0,sub-127,event_middle,-0.1965581695259052,0.7647438608109951
3310,0.0,0,7,67.0,1.0,7,-0.1098089053008721,bluestreets,antHC,PMN,2.6627271050897883,0.7142857142857143,10.0,sub-127,event_middle,-0.2572299627343132,2.1780254542827606
3311,1.0,0,8,43.0,1.0,8,0.1253397586250726,bluestreets,antHC,PMN,2.3018973647160457,0.7142857142857143,4.0,sub-127,event_middle,-0.022081298808368482,2.075153972953558
3312,0.0,0,9,71.0,0.0,9,-0.4378654021844282,bluestreets,antHC,PMN,2.8981974229689142,0.7142857142857143,0.0,sub-127,event_middle,-0.5852864596178693,0.6212225705385208
3313,5.0,0,10,75.0,1.0,10,-0.08750980675112706,bluestreets,antHC,PMN,2.5900641959669084,0.7142857142857143,2.0,sub-127,event_middle,-0.23493086418456816,0.11541023850440979
3314,3.0,0,11,59.0,1.0,11,0.17242182638185458,bluestreets,antHC,PMN,2.2506172133846722,0.7142857142857143,7.0,sub-127,event_middle,0.025000768948413493,0.7070745714008808
3315,0.0,0,12,20.0,1.0,12,-0.2153716069820061,bluestreets,antHC,PMN,2.7508275537331817,0.7142857142857143,6.0,sub-127,event_middle,-0.3627926644154472,0.3880615383386612
3316,0.0,0,13,17.0,0.0,13,-0.07400277228379777,bluestreets,antHC,PMN,2.7348594963860045,0.7142857142857143,0.0,sub-127,event_middle,-0.22142382971723884,1.5486499965190887
3317,4.5,0,14,89.0,1.0,14,0.08625186394878893,bluestreets,antHC,PMN,2.291846499866457,0.7142857142857143,4.0,sub-127,event_middle,-0.06116919348465215,-0.6426158249378204
3318,6.0,0,1,61.0,1.0,1,0.34737267220928897,bluestreets,antHC,PMN,1.986754979236456,0.7892857142857143,30.0,sub-128,event_middle,0.06702975649584725,1.2859562244266272
3319,0.5,0,2,62.0,1.0,2,-0.29540918121433235,bluestreets,antHC,PMN,2.7878923632243833,0.7892857142857143,7.0,sub-128,event_middle,-0.5757520969277741,-2.1206368505954742
3320,7.0,0,3,62.0,1.0,3,0.10013808513161228,bluestreets,antHC,PMN,2.4047945695070823,0.7892857142857143,7.5,sub-128,event_middle,-0.18020483058182946,1.024893842637539
