,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,boundary_diff,total_details,total_details_log,peri_d_log,fc_mc
1950,1.0,2,19,60.0,1.0,5,0.05227300295886115,bluestreets,postHC,PMN,0.9555248551189989,0.7142857142857143,7.5,sub-126,event_onset,2.2418211698532104,8.5,2.1400661634962708,2.0149030205422647,-0.14106879978751477
1952,0.5,2,21,67.0,1.0,7,0.6963703761774654,bluestreets,postHC,PMN,1.7414293564630443,0.7142857142857143,8.0,sub-126,event_onset,2.0642668418586254,8.5,2.1400661634962708,2.0794415416798357,0.5030285734310895
1953,2.0,2,22,43.0,1.0,8,0.4572406171160472,bluestreets,postHC,PMN,2.302973959285534,0.7142857142857143,0.0,sub-126,event_onset,2.829335331916809,2.0,0.6931471805599453,-inf,0.2638988143696713
1955,6.5,2,24,75.0,1.0,10,-0.6496950957886739,bluestreets,postHC,PMN,1.9640683876108618,0.7142857142857143,6.0,sub-126,event_onset,0.4896739572286606,12.5,2.5257286443082556,1.791759469228055,-0.8430368985350498
1956,1.5,2,25,59.0,1.0,11,0.38209331739559177,bluestreets,postHC,PMN,2.870337134321433,0.7142857142857143,3.5,sub-126,event_onset,0.4889793246984482,5.0,1.6094379124341003,1.252762968495368,0.18875151464921586
1959,4.0,2,28,89.0,1.0,14,0.15196379390721027,bluestreets,postHC,PMN,1.0234951494787357,0.7142857142857143,10.0,sub-126,event_onset,0.45746326446533203,14.0,2.6390573296152584,2.302585092994046,-0.04137800883916565
1960,7.5,0,15,62.0,1.0,1,0.4770488734089084,bluestreets,postHC,PMN,2.2712159575958233,0.7142857142857143,23.5,sub-127,event_onset,0.44454363733530045,31.0,3.4339872044851463,3.1570004211501135,0.27822457597647
1961,1.0,0,16,61.0,1.0,2,0.19134549333156814,bluestreets,postHC,PMN,1.4210242396020625,0.7142857142857143,6.0,sub-127,event_onset,1.2343280464410782,7.0,1.9459101490553132,1.791759469228055,-0.00747880410087029
1962,5.0,0,17,62.0,1.0,3,0.7960637726650331,bluestreets,postHC,PMN,2.286248968800059,0.7142857142857143,9.5,sub-127,event_onset,-0.003941595554351807,14.5,2.6741486494265287,2.2512917986064953,0.5972394752325947
1964,0.5,0,19,60.0,1.0,5,0.44774536020368494,bluestreets,postHC,PMN,2.335318199560939,0.7142857142857143,10.5,sub-127,event_onset,3.2974725663661957,11.0,2.3978952727983707,2.3513752571634776,0.2489210627712465
1966,0.0,0,21,67.0,1.0,7,0.28919681233966066,bluestreets,postHC,PMN,1.9613944237591667,0.7142857142857143,10.0,sub-127,event_onset,2.1780254542827606,10.0,2.302585092994046,2.302585092994046,0.09037251490722223
1967,1.0,0,22,43.0,1.0,8,0.3765074042136241,bluestreets,postHC,PMN,1.9461827974228634,0.7142857142857143,4.0,sub-127,event_onset,2.075153972953558,5.0,1.6094379124341003,1.3862943611198906,0.17768310678118568
1969,5.0,0,24,75.0,1.0,10,0.12429131403365616,bluestreets,postHC,PMN,2.2231282343562646,0.7142857142857143,2.0,sub-127,event_onset,0.11541023850440979,7.0,1.9459101490553132,0.6931471805599453,-0.07453298339878227
1970,3.0,0,25,59.0,1.0,11,0.1410163120872648,bluestreets,postHC,PMN,1.89988751944601,0.7142857142857143,7.0,sub-127,event_onset,0.7070745714008808,10.0,2.302585092994046,1.9459101490553132,-0.05780798534517362
1971,0.0,0,26,20.0,1.0,12,0.37183932615755416,bluestreets,postHC,PMN,2.563979060112475,0.7142857142857143,6.0,sub-127,event_onset,0.3880615383386612,6.0,1.791759469228055,1.791759469228055,0.17301502872511573
1973,4.5,0,28,89.0,1.0,14,-0.15924797011812378,bluestreets,postHC,PMN,1.9191731859791767,0.7142857142857143,4.0,sub-127,event_onset,-0.6426158249378204,8.5,2.1400661634962708,1.3862943611198906,-0.3580722675505622
1974,6.0,0,15,62.0,1.0,1,1.4910842318252486,bluestreets,postHC,PMN,2.4520899913298373,0.7892857142857143,30.0,sub-128,event_onset,1.2859562244266272,36.0,3.58351893845611,3.4011973816621555,1.2262636029289928
1975,0.5,0,16,61.0,1.0,2,-0.0369043492494004,bluestreets,postHC,PMN,1.4705136843620246,0.7892857142857143,7.0,sub-128,event_onset,-2.1206368505954742,7.5,2.0149030205422647,1.9459101490553132,-0.30172497814565624
1976,7.0,0,17,62.0,1.0,3,0.6939732153105455,bluestreets,postHC,PMN,2.1823981030251525,0.7892857142857143,7.5,sub-128,event_onset,1.024893842637539,14.5,2.6741486494265287,2.0149030205422647,0.4291525864142896
1977,0.0,0,18,67.0,1.0,4,0.23330819368581526,bluestreets,postHC,PMN,2.1350414013762857,0.7892857142857143,5.0,sub-128,event_onset,0.0031308531761169434,5.0,1.6094379124341003,1.6094379124341003,-0.03151243521044059
1978,3.0,0,19,60.0,1.0,5,0.19809311800531207,bluestreets,postHC,PMN,1.644787540693482,0.7892857142857143,12.5,sub-128,event_onset,0.8980854153633118,15.5,2.740840023925201,2.5257286443082556,-0.06672751089094378
1980,0.0,0,21,67.0,1.0,7,0.38393481932916407,bluestreets,postHC,PMN,1.8594801169686483,0.7892857142857143,13.0,sub-128,event_onset,-1.060365118086338,13.0,2.5649493574615367,2.5649493574615367,0.11911419043290822
1983,5.0,0,24,75.0,1.0,10,0.06937757419872871,bluestreets,postHC,PMN,1.685237218920771,0.7892857142857143,4.5,sub-128,event_onset,0.02239990234375,9.5,2.2512917986064953,1.5040773967762742,-0.19544305469752715
1984,0.5,0,25,59.0,1.0,11,0.5453438083561397,bluestreets,postHC,PMN,2.1748378756415767,0.7892857142857143,5.5,sub-128,event_onset,-0.6530807912349701,6.0,1.791759469228055,1.7047480922384253,0.28052317945988386
1985,1.5,0,26,20.0,1.0,12,0.15966559125542548,bluestreets,postHC,PMN,2.1154695319296954,0.7892857142857143,4.5,sub-128,event_onset,2.6019549225457013,6.0,1.791759469228055,1.5040773967762742,-0.10515503764083037
1987,4.5,0,28,89.0,1.0,14,0.3941189502776561,bluestreets,postHC,PMN,1.622088811992449,0.7892857142857143,8.5,sub-128,event_onset,0.8906698115170002,13.0,2.5649493574615367,2.1400661634962708,0.12929832138140024
1988,5.5,0,15,62.0,1.0,1,0.29043735613175237,bluestreets,postHC,PMN,2.4327652401219004,0.9285714285714286,11.0,sub-129,event_onset,-0.20735749043524265,16.5,2.803360380906535,2.3978952727983707,0.12819384562819044
1989,4.5,0,16,61.0,1.0,2,-0.05074555388408573,bluestreets,postHC,PMN,2.334129089022554,0.9285714285714286,3.0,sub-129,event_onset,-0.9017313122749329,7.5,2.0149030205422647,1.0986122886681098,-0.21298906438764764
1990,4.5,0,17,62.0,1.0,3,0.04453906909128937,bluestreets,postHC,PMN,2.0465867590050664,0.9285714285714286,8.0,sub-129,event_onset,0.9342242628335953,12.5,2.5257286443082556,2.0794415416798357,-0.11770444141227254
1991,2.0,0,18,67.0,1.0,4,0.24694714097947754,bluestreets,postHC,PMN,1.2642853802066794,0.9285714285714286,11.5,sub-129,event_onset,-0.32445719093084335,13.5,2.6026896854443837,2.4423470353692043,0.08470363047591561
1992,3.0,0,19,60.0,1.0,5,0.878342065165186,bluestreets,postHC,PMN,2.382709567961514,0.9285714285714286,12.5,sub-129,event_onset,-0.43542144913226366,15.5,2.740840023925201,2.5257286443082556,0.7160985546616241
1993,0.5,0,20,52.0,1.0,6,0.0550299402578327,bluestreets,postHC,PMN,1.6240510693003483,0.9285714285714286,1.5,sub-129,event_onset,-0.6487334594130516,2.0,0.6931471805599453,0.4054651081081644,-0.10721357024572922
1994,0.0,0,21,67.0,1.0,7,0.611903533802476,bluestreets,postHC,PMN,2.078549979788025,0.9285714285714286,5.5,sub-129,event_onset,-0.7457817457616329,5.5,1.7047480922384253,1.7047480922384253,0.4496600232989141
1995,3.0,0,22,43.0,1.0,8,0.2332903315426708,bluestreets,postHC,PMN,2.1719248205745076,0.9285714285714286,6.0,sub-129,event_onset,0.19691584951942787,9.0,2.1972245773362196,1.791759469228055,0.07104682103910887
1996,0.0,0,23,71.0,1.0,9,0.19040662157458255,bluestreets,postHC,PMN,2.165064996023156,0.9285714285714286,1.0,sub-129,event_onset,1.8181867906823754,1.0,0.0,0.0,0.028163111071020624
1997,7.0,0,24,75.0,1.0,10,0.14139339001819318,bluestreets,postHC,PMN,2.1770809391330945,0.9285714285714286,4.5,sub-129,event_onset,1.1876121833920479,11.5,2.4423470353692043,1.5040773967762742,-0.020850120485368745
1998,1.5,0,25,59.0,1.0,11,0.2118830502425267,bluestreets,postHC,PMN,2.0060676841325282,0.9285714285714286,7.5,sub-129,event_onset,-0.7021180279552937,9.0,2.1972245773362196,2.0149030205422647,0.04963953973896479
1999,2.0,0,26,20.0,1.0,12,0.29613228053986423,bluestreets,postHC,PMN,1.8919385186958355,0.9285714285714286,3.0,sub-129,event_onset,-0.7575535569339991,5.0,1.6094379124341003,1.0986122886681098,0.1338887700363023
2001,4.5,0,28,89.0,1.0,14,0.4085146116261346,bluestreets,postHC,PMN,2.276043370015286,0.9285714285714286,12.5,sub-129,event_onset,-0.38901862502098083,17.0,2.833213344056216,2.5257286443082556,0.2462711011225727
2002,4.0,0,15,62.0,1.0,1,0.1248212631483759,bluestreets,postHC,PMN,2.0936619803105074,0.8542857142857143,5.5,sub-130,event_onset,0.9459620416164398,9.5,2.2512917986064953,1.7047480922384253,0.18546774884907669
2003,1.0,0,16,61.0,1.0,2,0.20197167284862697,bluestreets,postHC,PMN,1.284684907939632,0.8542857142857143,5.5,sub-130,event_onset,0.5742037296295166,6.5,1.8718021769015913,1.7047480922384253,0.26261815854932774
2004,6.0,0,17,62.0,1.0,3,0.9081284808065474,bluestreets,postHC,PMN,2.258339275068462,0.8542857142857143,5.0,sub-130,event_onset,1.2483867146074772,11.0,2.3978952727983707,1.6094379124341003,0.9687749665072481
2005,1.5,0,18,67.0,1.0,4,0.15951302452864022,bluestreets,postHC,PMN,2.6452531907190826,0.8542857142857143,3.0,sub-130,event_onset,3.9511393010616302,4.5,1.5040773967762742,1.0986122886681098,0.22015951022934102
2006,4.0,0,19,60.0,1.0,5,-0.16676280138361874,bluestreets,postHC,PMN,1.6577345537443973,0.8542857142857143,5.5,sub-130,event_onset,-0.21238259971141815,9.5,2.2512917986064953,1.7047480922384253,-0.10611631568291793
2008,0.0,0,21,67.0,1.0,7,-0.1259546967045929,bluestreets,postHC,PMN,3.158819559927481,0.8542857142857143,6.5,sub-130,event_onset,1.5718568116426468,6.5,1.8718021769015913,1.8718021769015913,-0.06530821100389209
2009,2.0,0,22,43.0,1.0,8,-0.7205945320356572,bluestreets,postHC,PMN,2.829623047133398,0.8542857142857143,2.0,sub-130,event_onset,1.0772500636521727,4.0,1.3862943611198906,0.6931471805599453,-0.6599480463349564
2010,0.5,0,23,71.0,1.0,9,-0.45709845663901244,bluestreets,postHC,PMN,1.65630861827864,0.8542857142857143,1.5,sub-130,event_onset,2.2666294761002064,2.0,0.6931471805599453,0.4054651081081644,-0.39645197093831164
2011,4.0,0,24,75.0,1.0,10,0.5631857498754999,bluestreets,postHC,PMN,3.1185267329377715,0.8542857142857143,3.5,sub-130,event_onset,2.6322467625141144,7.5,2.0149030205422647,1.252762968495368,0.6238322355762006
2012,4.5,0,25,59.0,1.0,11,-0.5060889397717095,bluestreets,postHC,PMN,2.084040684111942,0.8542857142857143,4.0,sub-130,event_onset,0.5124546214938164,8.5,2.1400661634962708,1.3862943611198906,-0.44544245407100874
2013,1.5,0,26,20.0,1.0,12,0.3262620447556056,bluestreets,postHC,PMN,1.9921547693541095,0.8542857142857143,0.0,sub-130,event_onset,1.2278969585895538,1.5,0.4054651081081644,-inf,0.3869085304563064
2015,3.5,0,28,89.0,1.0,14,0.4479160217606468,bluestreets,postHC,PMN,2.8674069472722703,0.8542857142857143,5.5,sub-130,event_onset,2.0878068804740906,9.0,2.1972245773362196,1.7047480922384253,0.5085625074613476
2016,4.0,0,1,48.0,1.0,1,0.004893016362123137,barmaid,antHC,PMN,2.6933132792784344,0.7142857142857143,6.0,sub-000,event_onset,0.21705535054206848,10.0,2.302585092994046,1.791759469228055,-0.14314681313219746
2018,3.5,0,3,51.0,1.0,3,0.33731366332369356,barmaid,antHC,PMN,2.6188318473930767,0.7142857142857143,5.0,sub-000,event_onset,-0.5910045653581619,8.5,2.1400661634962708,1.6094379124341003,0.18927383382937296
2019,1.0,0,4,24.0,1.0,4,-0.10982737755533524,barmaid,antHC,PMN,1.8915633030228987,0.7142857142857143,4.5,sub-000,event_onset,0.3348643481731415,5.5,1.7047480922384253,1.5040773967762742,-0.2578672070496558
2020,1.0,0,5,91.0,1.0,5,0.40810983964935743,barmaid,antHC,PMN,2.8439263665898067,0.7142857142857143,2.0,sub-000,event_onset,0.5557278618216515,3.0,1.0986122886681098,0.6931471805599453,0.26007001015503683
2021,0.5,0,6,41.0,1.0,6,-0.35552950656539956,barmaid,antHC,PMN,2.188725650322569,0.7142857142857143,4.5,sub-000,event_onset,-0.16915149800479412,5.0,1.6094379124341003,1.5040773967762742,-0.5035693360597202
2022,1.0,0,7,98.0,1.0,7,0.13493707441229488,barmaid,antHC,PMN,2.0681667027442376,0.7142857142857143,2.0,sub-000,event_onset,-0.2173304408788681,3.0,1.0986122886681098,0.6931471805599453,-0.013102755082025713
2023,1.5,0,8,31.0,1.0,8,0.2628894642962576,barmaid,antHC,PMN,2.0393274712614655,0.7142857142857143,3.5,sub-000,event_onset,-0.910300500690937,5.0,1.6094379124341003,1.252762968495368,0.114849634801937
2024,0.0,0,9,37.0,1.0,9,0.28268801595943366,barmaid,antHC,PMN,2.938718582688478,0.7142857142857143,4.0,sub-000,event_onset,-0.4610159993171692,4.0,1.3862943611198906,1.3862943611198906,0.13464818646511306
2026,1.0,0,11,63.0,1.0,11,0.398927470009844,barmaid,antHC,PMN,1.7101870878267846,0.7142857142857143,3.0,sub-000,event_onset,0.572794035077095,4.0,1.3862943611198906,1.0986122886681098,0.2508876405155234
2029,5.5,0,14,111.0,1.0,14,0.3424306121444623,barmaid,antHC,PMN,1.4861875726001152,0.7142857142857143,6.5,sub-000,event_onset,-0.4619723856449127,12.0,2.4849066497880004,1.8718021769015913,0.1943907826501417
2030,3.5,0,1,48.0,1.0,1,-0.1918049785681586,barmaid,antHC,PMN,2.4746418633433565,1.0,32.0,sub-101,event_onset,0.35705772787332535,35.5,3.56953269648137,3.4657359027997265,-0.3421940510758407
2031,0.5,0,2,32.0,1.0,2,0.06637777959465112,barmaid,antHC,PMN,2.4044899891859806,1.0,14.5,sub-101,event_onset,0.36734355241060257,15.0,2.70805020110221,2.6741486494265287,-0.08401129291303101
2032,4.0,0,3,51.0,1.0,3,-0.04449689723150538,barmaid,antHC,PMN,2.6110173038617965,1.0,7.5,sub-101,event_onset,-0.3646776117384434,11.5,2.4423470353692043,2.0149030205422647,-0.1948859697391875
2033,0.5,0,4,24.0,1.0,4,-0.1305554843573766,barmaid,antHC,PMN,2.211368595723123,1.0,6.0,sub-101,event_onset,0.20297477021813393,6.5,1.8718021769015913,1.791759469228055,-0.2809445568650587
2034,2.5,0,5,91.0,1.0,5,0.11137486663666818,barmaid,antHC,PMN,2.7258191390060325,1.0,1.0,sub-101,event_onset,-0.04163516964763403,3.5,1.252762968495368,0.0,-0.03901420587101395
2035,2.0,0,6,41.0,1.0,6,-0.21993845882033294,barmaid,antHC,PMN,1.7918739783261959,1.0,11.0,sub-101,event_onset,0.2982625477015972,13.0,2.5649493574615367,2.3978952727983707,-0.3703275313280151
2036,4.0,0,7,98.0,1.0,7,0.5122700923048156,barmaid,antHC,PMN,1.558174412842032,1.0,14.5,sub-101,event_onset,-0.24239143403247,18.5,2.917770732084279,2.6741486494265287,0.36188101979713344
2037,0.0,0,8,31.0,1.0,8,0.5941793582692942,barmaid,antHC,PMN,2.552238535199365,1.0,11.5,sub-101,event_onset,-0.07912081014364958,11.5,2.4423470353692043,2.4423470353692043,0.4437902857616121
2038,0.0,0,9,37.0,1.0,9,-0.12313159983262044,barmaid,antHC,PMN,2.2874693989203045,1.0,7.0,sub-101,event_onset,-0.14866167679429054,7.0,1.9459101490553132,1.9459101490553132,-0.2735206723403026
2039,0.0,0,10,54.0,1.0,10,0.11155248531282907,barmaid,antHC,PMN,1.724542459057593,1.0,12.0,sub-101,event_onset,-0.06483050063252449,12.0,2.4849066497880004,2.4849066497880004,-0.038836587194853056
2040,3.5,0,11,63.0,1.0,11,0.4709052458225811,barmaid,antHC,PMN,2.433563570635338,1.0,19.5,sub-101,event_onset,0.13619841635227203,23.0,3.1354942159291497,2.970414465569701,0.32051617331489896
2041,3.0,0,12,63.0,1.0,12,-0.03158364309703742,barmaid,antHC,PMN,3.1433563647546294,1.0,16.0,sub-101,event_onset,-0.20851055905222893,19.0,2.9444389791664403,2.772588722239781,-0.18197271560471956
2042,1.0,0,13,81.0,1.0,13,-0.6168947486414789,barmaid,antHC,PMN,2.164705254934995,1.0,22.0,sub-101,event_onset,0.006827380508184433,23.0,3.1354942159291497,3.091042453358316,-0.767283821149161
2043,5.5,0,14,111.0,1.0,14,0.2651344505112721,barmaid,antHC,PMN,1.751575667350089,1.0,30.0,sub-101,event_onset,0.7425708128139377,35.5,3.56953269648137,3.4011973816621555,0.11474537800358997
2044,3.5,2,1,48.0,1.0,1,-0.29552543278608634,barmaid,antHC,PMN,2.299840135012879,0.5,7.0,sub-102,event_onset,-0.32574525848031044,10.5,2.3513752571634776,1.9459101490553132,-0.3651914017445093
2048,1.0,2,5,91.0,1.0,5,-0.20041367926603468,barmaid,antHC,PMN,2.1568189317452906,0.5,1.0,sub-102,event_onset,0.02343512699007988,2.0,0.6931471805599453,0.0,-0.2700796482244576
2049,1.0,2,6,41.0,1.0,6,0.18519494544689805,barmaid,antHC,PMN,2.317990279529741,0.5,7.5,sub-102,event_onset,1.6277319341897964,8.5,2.1400661634962708,2.0149030205422647,0.11552897648847509
2050,1.5,2,7,98.0,1.0,7,0.08531298370028689,barmaid,antHC,PMN,2.472357936513623,0.5,3.5,sub-102,event_onset,-0.4811149276793003,5.0,1.6094379124341003,1.252762968495368,0.015647014741863932
2053,0.0,2,10,54.0,1.0,10,-0.3899123178287566,barmaid,antHC,PMN,2.9116045133942006,0.5,6.0,sub-102,event_onset,0.07282364368438721,6.0,1.791759469228055,1.791759469228055,-0.4595782867871796
2054,0.0,2,11,63.0,1.0,11,-0.372167468067671,barmaid,antHC,PMN,2.4175888326934447,0.5,7.0,sub-102,event_onset,-0.10387933813035488,7.0,1.9459101490553132,1.9459101490553132,-0.44183343702609396
2057,3.5,2,14,111.0,1.0,14,-0.5703157215067266,barmaid,antHC,PMN,2.627423093139466,0.5,3.5,sub-102,event_onset,0.0781487226486206,7.0,1.9459101490553132,1.252762968495368,-0.6399816904651495
2058,2.5,2,1,48.0,1.0,1,-0.3518720308290119,barmaid,antHC,PMN,1.7278302198668063,0.42857142857142855,2.5,sub-103,event_onset,1.0629792734980583,5.0,1.6094379124341003,0.9162907318741551,-0.5155584140090161
2060,3.5,2,3,51.0,1.0,3,0.37891486871919894,barmaid,antHC,PMN,2.463935438205445,0.42857142857142855,3.5,sub-103,event_onset,-0.1316077522933483,7.0,1.9459101490553132,1.252762968495368,0.21522848553919466
2065,1.5,2,8,31.0,1.0,8,0.03390748945074478,barmaid,antHC,PMN,2.2520268311612583,0.42857142857142855,1.0,sub-103,event_onset,0.03529638424515724,2.5,0.9162907318741551,0.0,-0.1297788937292595
2066,0.0,2,9,37.0,1.0,9,0.145859727504327,barmaid,antHC,PMN,2.5262925370227167,0.42857142857142855,3.0,sub-103,event_onset,-0.7131068557500839,3.0,1.0986122886681098,1.0986122886681098,-0.01782665567567729
2068,3.0,2,11,63.0,1.0,11,0.24676016176939264,barmaid,antHC,PMN,1.8071938048712104,0.42857142857142855,2.0,sub-103,event_onset,0.3083913114387542,5.0,1.6094379124341003,0.6931471805599453,0.08307377858938836
2071,5.0,2,14,111.0,1.0,14,0.07102701337994237,barmaid,antHC,PMN,1.2103471524856462,0.42857142857142855,4.0,sub-103,event_onset,0.06866738200187683,9.0,2.1972245773362196,1.3862943611198906,-0.09265936980006191
2072,3.0,0,1,48.0,1.0,1,-0.3600468404350954,barmaid,antHC,PMN,2.3911967116173485,0.8571428571428571,4.0,sub-104,event_onset,0.46002120710909367,7.0,1.9459101490553132,1.3862943611198906,-0.6325941682004819
2073,0.0,0,2,32.0,1.0,2,-0.05183523440421372,barmaid,antHC,PMN,1.8629752232354138,0.8571428571428571,3.0,sub-104,event_onset,-0.9182526767253876,3.0,1.0986122886681098,1.0986122886681098,-0.32438256216960026
2074,6.5,0,3,51.0,1.0,3,0.3570112847374074,barmaid,antHC,PMN,1.8848122068614328,0.8571428571428571,3.5,sub-104,event_onset,-0.2458847388625145,10.0,2.302585092994046,1.252762968495368,0.08446395697202086
2075,1.5,0,4,24.0,1.0,4,0.5251749492713237,barmaid,antHC,PMN,1.494154373579157,0.8571428571428571,4.5,sub-104,event_onset,0.23114025592803955,6.0,1.791759469228055,1.5040773967762742,0.25262762150593715
2076,1.0,0,5,91.0,1.0,5,0.635590824135667,barmaid,antHC,PMN,2.127826620094824,0.8571428571428571,3.5,sub-104,event_onset,0.21771617606282234,4.5,1.5040773967762742,1.252762968495368,0.3630434963702805
2077,1.0,0,6,41.0,1.0,6,0.23877141702641014,barmaid,antHC,PMN,1.6186279381697941,0.8571428571428571,7.5,sub-104,event_onset,0.304232380585745,8.5,2.1400661634962708,2.0149030205422647,-0.0337759107389764
2078,1.5,0,7,98.0,1.0,7,0.6307161066697915,barmaid,antHC,PMN,2.357956149861007,0.8571428571428571,6.0,sub-104,event_onset,0.7869684658944607,7.5,2.0149030205422647,1.791759469228055,0.35816877890440496
2079,0.0,0,8,31.0,1.0,8,0.00950320872320841,barmaid,antHC,PMN,2.0445556064576813,0.8571428571428571,6.0,sub-104,event_onset,0.38406358659267426,6.0,1.791759469228055,1.791759469228055,-0.2630441190421781
2080,0.0,0,9,37.0,1.0,9,0.23512503601550025,barmaid,antHC,PMN,2.7154087341541424,0.8571428571428571,12.0,sub-104,event_onset,0.04396412894129753,12.0,2.4849066497880004,2.4849066497880004,-0.03742229174988629
